PT,TM,CPG,CPHL,CPWT,DROGDP,DROGDT,DROHLDP,DROHLDT,DROWTDP,DROWTDT,HG,HHL,HWT,ROG,ROHL,ROWT,RS,RSW,SEG,SEHL,SEWT,SIGGHL,SIGGWT,SIGHLWT,TCG,TCHL,TCWT,VISG,VISHL,VISWT
4520000.0,52.5,2431.80149,2098.28311,4316.08899,7.46933e-06,-0.12675419,1.27971e-06,-0.66667063,1.87985e-07,-0.3642395,14686.4053,-239177.71,-2342369.6,31.6420226,824.323347,988.686097,0.023284744,0.003664594,-1547.1284,-338.93587,-6286.8762,0.013530524,0.069702472,0.056171949,0.038010622,0.144968633,0.643580006,1.3057e-05,0.004955334,0.000529214
4930000.0,52.5,2460.4184,2099.94654,4315.50715,7.5181e-06,-0.14148077,1.2921e-06,-0.67165117,1.87767e-07,-0.3635145,10895.8026,-238721.56,-2342004.6,34.6158398,822.043744,988.763126,0.021622026,0.003415345,-1605.4765,-342.29409,-6287.0288,0.012854558,0.069702393,0.056847835,0.038378806,0.143378169,0.64374802,1.31572e-05,0.00465083,0.000529284
5340000.0,52.5,2488.96162,2101.62006,4314.92646,7.5654e-06,-0.15675675,1.30422e-06,-0.67653816,1.87549e-07,-0.36279076,7117.15907,-238264.55,-2341639.5,37.6136565,819.771986,988.840066,0.019965442,0.003204047,-1659.6743,-345.7376,-6287.1811,0.012218164,0.069702321,0.057484157,0.038765864,0.141908546,0.6439159,1.3261e-05,0.004375729,0.000529354
5750000.0,52.5,2517.42601,2103.30344,4314.3469,7.61068e-06,-0.17257,1.3161e-06,-0.68133523,1.87332e-07,-0.36206828,3353.50673,-237806.77,-2341274.4,40.6349657,817.507151,988.916916,0.018311181,0.003022686,-1710.2928,-349.26208,-6287.333,0.011618714,0.069702254,0.05808354,0.039171697,0.140549295,0.644083647,1.33685e-05,0.004126465,0.000529424
6160000.0,52.5,2545.79606,2104.99636,4313.76848,7.65349e-06,-0.18890472,1.32774e-06,-0.68604505,1.87115e-07,-0.36134704,-392.26384,-237348.31,-2340909.2,43.6790879,815.24863,988.993678,0.016656232,0.002865357,-1757.7857,-352.86374,-6287.4847,0.011053774,0.069702192,0.058648417,0.039596021,0.139291253,0.644251261,1.34798e-05,0.003900005,0.000529492
6570000.0,52.5,2574.04805,2106.69845,4313.19119,7.69343e-06,-0.20574143,1.33915e-06,-0.69066962,1.86899e-07,-0.36062705,-4117.3703,-236889.22,-2340543.9,46.7451898,812.996043,989.070351,0.014998164,0.002727615,-1802.5192,-356.53925,-6287.636,0.010521092,0.069702134,0.059181042,0.040038409,0.138126335,0.644418742,1.35949e-05,0.003693754,0.000529561
6980000.0,52.5,2602.15154,2108.40927,4312.61503,7.73012e-06,-0.22305698,1.35032e-06,-0.69521039,1.86683e-07,-0.35990831,-7819.1188,-236429.57,-2340178.6,49.8323006,810.749176,989.146935,0.013334979,0.002606045,-1844.7932,-360.28561,-6287.787,0.010018576,0.069702081,0.059683505,0.040498321,0.137047354,0.64458609,1.37139e-05,0.003505473,0.000529629
7390000.0,52.5,2630.07072,2110.1284,4312.04,7.76326e-06,-0.24082458,1.36127e-06,-0.69966845,1.86468e-07,-0.35919081,-11494.893,-235969.39,-2339813.2,52.939326,808.50794,989.223431,0.011665007,0.002497985,-1884.8558,-364.10014,-6287.9376,0.009544282,0.06970203,0.060157748,0.040975124,0.136047878,0.644753306,1.38369e-05,0.003333222,0.000529696
7800000.0,52.5,2657.76541,2111.85537,4311.46608,7.79254e-06,-0.25901396,1.37199e-06,-0.70404461,1.86253e-07,-0.35847454,-15142.147,-235508.72,-2339447.7,56.0650614,806.272333,989.299838,0.009986828,0.002401324,-1922.915,-367.98041,-6288.0879,0.009096407,0.069701984,0.060605576,0.041468112,0.135122129,0.644920389,1.3964e-05,0.003175311,0.000529763
8210000.0,52.5,2685.19195,2113.58972,4310.89329,7.81773e-06,-0.27759145,1.38248e-06,-0.70833945,1.86038e-07,-0.35775951,-18758.405,-235047.59,-2339082.1,59.2082037,804.04242,989.376158,0.00829922,0.002314368,-1959.146,-371.92419,-6288.238,0.008673271,0.06970194,0.061028669,0.041976518,0.134264883,0.645087341,1.40951e-05,0.003030261,0.00052983
8620000.0,52.5,2712.3041,2115.33098,4310.32161,7.8386e-06,-0.29652027,1.39275e-06,-0.71255338,1.85824e-07,-0.3570457,-22341.265,-234586.03,-2338716.5,62.3673636,801.818318,989.45239,0.006601115,0.002235742,-1993.698,-375.92943,-6288.3876,0.008273312,0.069701899,0.061428587,0.042499528,0.133471404,0.64525416,1.42305e-05,0.002896772,0.000529896
9030000.0,52.5,2739.05377,2117.0787,4309.75104,7.85496e-06,-0.31576072,1.4028e-06,-0.71668671,1.85611e-07,-0.35633312,-25888.393,-234124.07,-2338350.7,65.5410773,799.600175,989.528534,0.004891565,0.002164318,-2026.6988,-379.99423,-6288.537,0.007895075,0.06970186,0.061806785,0.043036292,0.13273738,0.645420848,1.437e-05,0.002773701,0.000529961
9440000.0,52.5,2765.39176,2118.83241,4309.18158,7.86667e-06,-0.33527054,1.41263e-06,-0.72073968,1.85398e-07,-0.35562177,-29397.536,-233661.74,-2337985.0,68.727818,797.388167,989.604591,0.003169721,0.00209916,-2058.2587,-384.11683,-6288.6861,0.007537206,0.069701823,0.062164617,0.043585932,0.132058873,0.645587405,1.45137e-05,0.002660035,0.000530026
9850000.0,52.5,2791.26843,2120.59166,4308.61322,7.87359e-06,-0.35500527,1.42224e-06,-0.72471243,1.85185e-07,-0.35491163,-32866.519,-233199.05,-2337619.1,71.9260084,795.182489,989.68056,0.00143481,0.002039487,-2088.4731,-388.29556,-6288.8348,0.007198444,0.069701789,0.062503345,0.044147551,0.131432275,0.64575383,1.46617e-05,0.002554878,0.00053009
10260000.0,52.5,2816.49551,2121.93092,4308.04597,7.87583e-06,-0.3749241,1.42706e-06,-0.72709739,1.84973e-07,-0.35420271,-36292.54,-232754.04,-2337253.2,75.1353386,793.481055,989.756443,0.0,0.001992512,-2117.2779,-391.85237,-6288.9832,0.006933736,0.06970176,0.062768024,0.044718183,0.131000051,0.645920125,1.48142e-05,0.002478236,0.000530154
10670000.0,52.5,2840.54975,2121.32757,4307.47981,7.87459e-06,-0.39504599,1.41103e-06,-0.72257481,1.84761e-07,-0.353495,-39676.105,-232391.11,-2336887.2,78.3642432,794.062853,989.832238,0.0,0.00198373,-2144.1002,-392.32403,-6289.1313,0.00693371,0.069701752,0.062768043,0.045289784,0.131254748,0.646086289,1.49722e-05,0.002500075,0.000530218
11080000.0,52.5,2864.04953,2120.73511,4306.91475,7.86743e-06,-0.41518621,1.39531e-06,-0.71812798,1.8455e-07,-0.3527885,-43005.407,-232027.39,-2336521.1,81.5914144,794.638142,989.907947,0.0,0.001975049,-2170.0932,-392.79209,-6289.279,0.006933684,0.069701744,0.06276806,0.045870717,0.131507196,0.646252322,1.51341e-05,0.002521932,0.000530281
11490000.0,52.5,2886.94466,2120.15322,4306.35078,7.85443e-06,-0.435288,1.3799e-06,-0.71375486,1.84339e-07,-0.3520832,-46278.725,-231662.89,-2336154.9,84.8144397,795.20705,989.983569,0.0,0.001966468,-2195.3035,-393.25662,-6289.4265,0.006933658,0.069701736,0.062768078,0.046459922,0.131757432,0.646418225,1.52998e-05,0.002543805,0.000530344
11900000.0,52.5,2909.18911,2119.58162,4305.78789,7.83568e-06,-0.45529537,1.36477e-06,-0.70945352,1.84128e-07,-0.3513791,-49494.487,-231297.62,-2335788.7,88.0309423,795.769697,990.059105,0.0,0.001957984,-2219.7729,-393.71767,-6289.5736,0.006933632,0.069701728,0.062768096,0.04705637,0.132005491,0.646583998,1.54693e-05,0.002565692,0.000530406
12310000.0,52.5,2930.74144,2119.02002,4305.22609,7.81132e-06,-0.47515366,1.34994e-06,-0.70522206,1.83918e-07,-0.3506762,-52651.273,-230931.61,-2335422.4,91.2385943,796.326204,990.134554,0.0,0.001949597,-2243.5387,-394.17531,-6289.7204,0.006933607,0.06970172,0.062768113,0.047659064,0.132251408,0.646749641,1.56425e-05,0.002587592,0.000530467
12720000.0,52.5,2951.56509,2118.46815,4304.66537,7.78153e-06,-0.49481009,1.33538e-06,-0.70105869,1.83709e-07,-0.3499745,-55747.823,-230564.87,-2335056.1,94.4351307,796.876686,990.209917,0.0,0.001941304,-2266.6347,-394.62961,-6289.8669,0.006933583,0.069701712,0.06276813,0.048267047,0.132495217,0.646915154,1.58193e-05,0.002609503,0.000530528
13130000.0,52.5,2971.62864,2117.92576,4304.10573,7.7465e-06,-0.5142143,1.32109e-06,-0.69696166,1.83499e-07,-0.34927399,-58783.041,-230197.41,-2334689.6,97.6183606,797.421254,990.285195,0.0,0.001933104,-2289.0914,-395.08062,-6290.0131,0.006933558,0.069701704,0.062768146,0.048879407,0.132736952,0.647080538,1.59996e-05,0.002631425,0.000530589
13540000.0,52.5,2990.9059,2117.39259,4303.54717,7.70644e-06,-0.5333188,1.30707e-06,-0.69292929,1.83291e-07,-0.34857466,-61755.997,-229829.24,-2334323.1,100.786179,797.960019,990.360387,0.0,0.001924994,-2310.9368,-395.5284,-6290.159,0.006933534,0.069701697,0.062768163,0.049495274,0.132976645,0.647245793,1.61832e-05,0.002653355,0.000530649
13950000.0,52.5,3009.37597,2116.86839,4302.98967,7.6616e-06,-0.55207932,1.2933e-06,-0.68895996,1.83082e-07,-0.34787652,-64665.925,-229460.39,-2333956.6,103.936574,798.493086,990.435494,0.0,0.001916972,-2332.1967,-395.973,-6290.3045,0.00693351,0.069701689,0.062768179,0.050113832,0.133214328,0.647410919,1.63701e-05,0.002675293,0.000530708
14360000.0,52.5,3027.02318,2116.35294,4302.43325,7.61224e-06,-0.57045513,1.27978e-06,-0.68505209,1.82874e-07,-0.34717956,-67512.224,-229090.86,-2333589.9,107.06764,799.02056,990.510515,0.0,0.001909039,-2352.8948,-396.41448,-6290.4498,0.006933486,0.069701681,0.062768195,0.050734312,0.133450032,0.647575916,1.65602e-05,0.002697237,0.000530767
14770000.0,52.5,3043.83702,2115.846,4301.87788,7.55864e-06,-0.5884093,1.2665e-06,-0.68120417,1.82667e-07,-0.34648378,-70294.454,-228720.67,-2333223.2,110.177579,799.54254,990.585451,0.0,0.00190119,-2373.0529,-396.85289,-6290.5947,0.006933463,0.069701673,0.062768211,0.051356,0.133683786,0.647740784,1.67533e-05,0.002719186,0.000530826
15180000.0,52.5,3059.81187,2115.34737,4301.32358,7.50107e-06,-0.60590884,1.25346e-06,-0.67741475,1.8246e-07,-0.34578918,-73012.334,-228349.83,-2332856.4,113.264708,800.059125,990.660302,0.0,0.001893426,-2392.6918,-397.28829,-6290.7393,0.006933439,0.069701666,0.062768226,0.051978233,0.133915621,0.647905524,1.69492e-05,0.00274114,0.000530884
15590000.0,52.5,3074.94682,2114.85683,4300.77034,7.43984e-06,-0.62292481,1.24065e-06,-0.6736824,1.82253e-07,-0.34509574,-75665.731,-227978.35,-2332489.6,116.327464,800.570409,990.735068,0.0,0.001885744,-2411.8304,-397.72072,-6290.8836,0.006933416,0.069701658,0.062768242,0.052600405,0.134145565,0.648070136,1.71478e-05,0.002763096,0.000530941
16000000.0,52.5,3089.24532,2114.37418,4300.21815,7.37524e-06,-0.63943231,1.22806e-06,-0.67000577,1.82047e-07,-0.34440347,-78254.659,-227606.25,-2332122.6,119.364403,801.076487,990.80975,0.0,0.001878144,-2430.487,-398.15023,-6291.0276,0.006933394,0.069701651,0.062768257,0.053221958,0.134373646,0.64823462,1.73489e-05,0.002785055,0.000530998
16410000.0,52.5,3102.71487,2113.89922,4299.66702,7.30756e-06,-0.65541049,1.21569e-06,-0.66638353,1.81841e-07,-0.34371236,-80779.269,-227233.53,-2331755.6,122.374207,801.577449,990.884347,0.0,0.001870623,-2448.6786,-398.57687,-6291.1713,0.006933371,0.069701643,0.062768272,0.05384239,0.134599891,0.648398976,1.75524e-05,0.002807014,0.000531055
16820000.0,52.5,3115.36662,2113.43176,4299.11693,7.23712e-06,-0.67084241,1.20353e-06,-0.66281441,1.81636e-07,-0.34302242,-83239.838,-226860.22,-2331388.6,125.355677,802.073383,990.95886,0.0,0.00186318,-2466.4214,-399.00069,-6291.3147,0.006933349,0.069701636,0.062768287,0.054461246,0.134824328,0.648563205,1.77581e-05,0.002828974,0.000531111
17230000.0,52.5,3127.21502,2112.97162,4298.56789,7.16419e-06,-0.68571493,1.19158e-06,-0.65929716,1.81431e-07,-0.34233363,-85636.766,-226486.31,-2331021.4,128.307736,802.564374,991.033288,0.0,0.001855814,-2483.7308,-399.42173,-6291.4577,0.006933327,0.069701628,0.062768301,0.055078123,0.135046982,0.648727306,1.79658e-05,0.002850934,0.000531166
17640000.0,52.5,3138.27741,2112.51863,4298.01989,7.08907e-06,-0.70001852,1.17983e-06,-0.6558306,1.81227e-07,-0.341646,-87970.562,-226111.82,-2330654.2,131.229426,803.050507,991.107633,0.0,0.001848523,-2500.6214,-399.84004,-6291.6005,0.006933305,0.069701621,0.062768316,0.055692663,0.135267879,0.64889128,1.81753e-05,0.002872892,0.000531221
18050000.0,52.5,3148.57363,2112.0726,4297.47294,7.01203e-06,-0.71374704,1.16828e-06,-0.65241356,1.81023e-07,-0.34095952,-90241.836,-225736.77,-2330286.9,134.119906,803.531865,991.181894,0.0,0.001841307,-2517.1073,-400.25566,-6291.7429,0.006933283,0.069701613,0.06276833,0.056304552,0.135487044,0.649055128,1.83865e-05,0.002894849,0.000531275
18460000.0,52.5,3158.12563,2111.63339,4296.92701,6.93334e-06,-0.72689752,1.15692e-06,-0.64904492,1.80819e-07,-0.34027419,-92451.29,-225361.16,-2329919.6,136.978443,804.008525,991.256072,0.0,0.001834163,-2533.2019,-400.66863,-6291.8851,0.006933262,0.069701606,0.062768344,0.056913518,0.135704502,0.649218848,1.85991e-05,0.002916802,0.000531329
18870000.0,52.5,3166.9571,2111.20081,4296.38212,6.85325e-06,-0.7394699,1.14575e-06,-0.64572359,1.80616e-07,-0.33959,-94599.708,-224985.0,-2329552.2,139.804415,804.480567,991.330166,0.0,0.001827091,-2548.9181,-401.07899,-6292.0269,0.006933241,0.069701599,0.062768358,0.057519331,0.135920277,0.649382442,1.88131e-05,0.002938753,0.000531383
19280000.0,52.5,3175.09312,2110.77473,4295.83827,6.77202e-06,-0.75146676,1.13476e-06,-0.64244853,1.80413e-07,-0.33890696,-96687.947,-224608.3,-2329184.7,142.597302,804.948066,991.404177,0.0,0.00182009,-2564.2683,-401.48678,-6292.1684,0.00693322,0.069701591,0.062768372,0.058121793,0.136134391,0.64954591,1.90281e-05,0.002960699,0.000531436
19690000.0,52.5,3182.55986,2110.35499,4295.29543,6.68986e-06,-0.76289307,1.12395e-06,-0.63921871,1.8021e-07,-0.33822505,-98716.926,-224231.07,-2328817.1,145.356678,805.411096,991.478104,0.0,0.001813158,-2579.2644,-401.89205,-6292.3096,0.006933199,0.069701584,0.062768385,0.058720743,0.136346868,0.649709252,1.92442e-05,0.002982641,0.000531488
20100000.0,52.5,3189.3842,2109.94145,4294.75363,6.60701e-06,-0.77375592,1.11332e-06,-0.63603313,1.80008e-07,-0.33754428,-100687.62,-223853.32,-2328449.5,148.082213,805.869731,991.551949,0.0,0.001806294,-2593.9179,-402.29483,-6292.4506,0.006933179,0.069701577,0.062768398,0.059316051,0.13655773,0.649872468,1.9461e-05,0.003004578,0.00053154
10000.0,58.6,1857.73949,2106.93442,4327.64455,1.27689e-05,-0.00038542,1.08226e-06,-0.57825395,2.01738e-07,-0.397535,60029.9214,-227952.41,-2319996.8,0.127602183,862.386837,985.485257,0.103778963,0.007160391,1080.46312,-265.58646,-6204.9102,0.024994396,0.069035835,0.044041439,0.029425632,0.194676515,0.645783022,1.11332e-05,0.018921747,0.000478581
420000.0,58.6,2111.45364,2112.12289,4327.0113,7.39288e-06,-0.00957043,1.1827e-06,-0.61507592,2.01494e-07,-0.39675283,64228.9223,-230674.3,-2319636.4,3.07724403,845.795057,985.567919,0.046266848,0.015222146,-97.910572,-273.09554,-6205.0779,0.022871386,0.069035835,0.046164449,0.035507604,0.172460762,0.645962517,1.2314e-05,0.009634931,0.00047866
830000.0,58.6,2161.52026,2113.61923,4326.37936,7.15074e-06,-0.0186376,1.20406e-06,-0.62292725,2.01251e-07,-0.39597207,61331.8407,-230343.61,-2319275.9,5.84156545,842.61887,985.650482,0.041845147,0.015888694,-453.75601,-274.86396,-6205.2452,0.021572835,0.069035835,0.047463,0.036004533,0.167862988,0.646141866,1.24314e-05,0.008562302,0.000478738
1240000.0,58.6,2197.85638,2115.01899,4325.74872,7.08649e-06,-0.02809745,1.2216e-06,-0.62949869,2.01009e-07,-0.39519274,57969.3478,-229934.3,-2318915.4,8.5933087,839.943874,985.732945,0.039013172,0.015059434,-677.44017,-276.86526,-6205.4121,0.02037872,0.069035135,0.048656415,0.036329533,0.164171982,0.646321068,1.25234e-05,0.007779912,0.000478815
1650000.0,58.6,2230.5141,2116.4174,4325.11938,7.075e-06,-0.03799267,1.23784e-06,-0.63564717,2.00767e-07,-0.39441483,54494.28,-229501.22,-2318554.7,11.3480066,837.42108,985.815309,0.03661071,0.011633275,-847.45506,-279.10639,-6205.5787,0.019256644,0.069034937,0.049778293,0.036642786,0.160928528,0.646500123,1.26126e-05,0.007130353,0.000478892
2060000.0,58.6,2260.75882,2117.81695,4324.49133,7.08803e-06,-0.0483536,1.25307e-06,-0.64146586,2.00526e-07,-0.39363832,50938.9418,-229057.51,-2318194.0,14.1141494,834.996972,985.897574,0.034520321,0.009539353,-982.32673,-281.53026,-6205.7449,0.018208489,0.069034755,0.050826267,0.036927997,0.158040114,0.646679033,1.26976e-05,0.006576619,0.000478969
2470000.0,58.6,2289.71348,2119.22756,4323.86457,7.11416e-06,-0.05919598,1.26761e-06,-0.64705267,2.00285e-07,-0.39286323,47340.786,-228607.81,-2317833.1,16.895943,832.631941,985.97974,0.032600698,0.008125549,-1094.6621,-284.10895,-6205.9108,0.017227222,0.069034589,0.051807367,0.037207801,0.155432901,0.646857797,1.27818e-05,0.006094649,0.000479045
2880000.0,58.6,2317.90842,2120.65342,4323.2391,7.14785e-06,-0.07052999,1.2816e-06,-0.65245958,2.00044e-07,-0.39208953,43718.3907,-228154.26,-2317472.2,19.6959096,830.305657,986.061808,0.030784994,0.007106166,-1191.259,-286.82272,-6206.0763,0.016307345,0.069034437,0.052727092,0.037492788,0.153060657,0.647036415,1.28669e-05,0.005669863,0.000479121
3290000.0,58.6,2345.62734,2122.09618,4322.61491,7.18597e-06,-0.08236195,1.29516e-06,-0.65771777,1.99805e-07,-0.39131724,40082.7274,-227697.98,-2317111.2,22.5156178,828.006383,986.143777,0.029036543,0.006336091,-1276.2068,-289.65713,-6206.2414,0.015444196,0.069034297,0.053590101,0.037788577,0.150890778,0.647214888,1.29538e-05,0.005292271,0.000479197
3700000.0,58.6,2373.03322,2123.55628,4321.99199,7.22655e-06,-0.09469489,1.30833e-06,-0.66284746,1.99565e-07,-0.39054634,36441.1864,-227239.63,-2316750.2,25.356024,825.726814,986.225647,0.0273331,0.005733727,-1352.1595,-292.60122,-6206.4062,0.014633667,0.069034168,0.0544005,0.03809837,0.148898552,0.647393216,1.3043e-05,0.004954504,0.000479272
4110000.0,58.6,2400.22266,2125.03352,4321.37034,7.26826e-06,-0.10752882,1.32118e-06,-0.66786246,1.99327e-07,-0.38977683,32799.2749,-226779.64,-2316389.0,28.2176544,823.46218,986.30742,0.025660149,0.005249639,-1420.939,-295.64639,-6206.5707,0.013872064,0.069034049,0.055161985,0.038424039,0.147064352,0.6475714,1.31349e-05,0.004650857,0.000479346
4520000.0,58.6,2427.25221,2126.52739,4320.74997,7.3101e-06,-0.12086084,1.33372e-06,-0.67277257,1.99088e-07,-0.3890087,29161.4231,-226318.31,-2316027.8,31.1007112,821.209253,986.389095,0.024007675,0.004852114,-1483.8507,-298.78572,-6206.7348,0.013156021,0.069033938,0.055877918,0.038766658,0.145372079,0.647749439,1.32298e-05,0.004376762,0.00047942
4930000.0,58.6,2454.15238,2128.03721,4320.13086,7.35133e-06,-0.1346851,1.34598e-06,-0.67758489,1.98851e-07,-0.38824196,25531.4018,-225855.82,-2315666.5,34.00514,818.965811,986.470673,0.022368459,0.004519865,-1541.8624,-302.0135,-6206.8985,0.012482455,0.069033836,0.056551382,0.039126785,0.143808218,0.647927334,1.33278e-05,0.004128479,0.000479494
5340000.0,58.6,2480.93571,2129.56222,4319.513,7.39134e-06,-0.1489928,1.35798e-06,-0.68230469,1.98613e-07,-0.3874766,21912.5537,-225392.33,-2315305.1,36.9306751,816.730302,986.552153,0.02073711,0.004238066,-1595.7114,-305.32492,-6207.0619,0.011848525,0.069033741,0.057185217,0.039504629,0.142361223,0.648105085,1.34291e-05,0.003902888,0.000479567
5750000.0,58.6,2507.60169,2131.10162,4318.89641,7.42962e-06,-0.16377216,1.36973e-06,-0.68693592,1.98377e-07,-0.38671261,18307.928,-224927.95,-2314943.6,39.8768717,814.501643,986.633536,0.019109486,0.003996072,-1645.9727,-308.71587,-6207.225,0.011251607,0.069033653,0.057782046,0.039900142,0.1410211,0.648282692,1.35338e-05,0.003697354,0.00047964
6160000.0,58.6,2534.14,2132.65461,4318.28106,7.46574e-06,-0.1790084,1.38123e-06,-0.69148156,1.98141e-07,-0.38594999,14720.3626,-224462.77,-2314582.0,42.8431299,812.279085,986.714822,0.017482317,0.00378604,-1693.1031,-312.18279,-6207.3877,0.010689273,0.06903357,0.058344298,0.040313093,0.139779099,0.648460156,1.36419e-05,0.003509629,0.000479713
6570000.0,58.6,2560.53268,2134.22041,4317.66697,7.49934e-06,-0.19468374,1.39249e-06,-0.69594389,1.97905e-07,-0.38518873,11152.5348,-223996.86,-2314220.4,45.8287139,810.062117,986.796011,0.01585297,0.003602061,-1737.4712,-315.72255,-6207.55,0.01015927,0.069033493,0.058874223,0.040743103,0.138627496,0.648637477,1.37537e-05,0.003337776,0.000479784
6980000.0,58.6,2586.75577,2135.79827,4317.05412,7.53008e-06,-0.21077747,1.40353e-06,-0.70032466,1.9767e-07,-0.38442884,7606.99314,-223530.28,-2313858.7,48.8327677,807.850408,986.877104,0.014219282,0.003439598,-1779.379,-319.33238,-6207.712,0.009659508,0.069033421,0.059373913,0.041189683,0.137559421,0.648814655,1.3869e-05,0.003180117,0.000479856
7390000.0,58.6,2612.78054,2137.38746,4316.4425,7.55769e-06,-0.22726599,1.41433e-06,-0.70462519,1.97435e-07,-0.3836703,4086.17795,-223063.08,-2313496.9,51.8543287,805.643758,986.958101,0.012579444,0.003295112,-1819.0767,-323.00978,-6207.8737,0.009188045,0.069033353,0.059845309,0.041652253,0.136568724,0.64899169,1.39881e-05,0.00303519,0.000479927
7800000.0,58.6,2638.57448,2138.98727,4315.83213,7.58192e-06,-0.2441229,1.42492e-06,-0.70884652,1.97201e-07,-0.38291312,592.433279,-222595.29,-2313135.0,54.89234,803.442064,987.039001,0.010931919,0.003165795,-1856.7736,-326.75252,-6208.035,0.008743074,0.06903329,0.060290216,0.042130164,0.135649871,0.649168582,1.41108e-05,0.002901713,0.000479998
8210000.0,58.6,2664.10217,2140.59705,4315.22298,7.60254e-06,-0.2613192,1.43528e-06,-0.71298946,1.96967e-07,-0.38215728,-2871.9858,-222126.97,-2312773.0,57.9456615,801.245298,987.119805,0.009275378,0.003049397,-1892.6468,-330.55856,-6208.196,0.008322916,0.06903323,0.060710314,0.042622708,0.134797861,0.649345333,1.42374e-05,0.002778559,0.000480068
8620000.0,58.6,2689.32602,2142.21615,4314.61507,7.61937e-06,-0.2788234,1.44541e-06,-0.71705462,1.96734e-07,-0.38140279,-6304.9096,-221658.14,-2312411.0,61.0130811,799.053487,987.200514,0.007608663,0.002944089,-1926.8469,-334.42603,-6208.3566,0.007926005,0.069033173,0.061107168,0.043129135,0.134008151,0.649521941,1.43678e-05,0.002664732,0.000480137
9030000.0,58.6,2714.20694,2143.84397,4314.00837,7.63226e-06,-0.29660181,1.45533e-06,-0.72104251,1.96502e-07,-0.38064964,-9704.2527,-221188.82,-2312048.9,64.0933247,796.866696,987.281128,0.005930741,0.002848371,-1959.5033,-338.35324,-6208.5169,0.007550887,0.06903312,0.061482233,0.04364866,0.133276605,0.649698408,1.45021e-05,0.002559349,0.000480207
9440000.0,58.6,2738.70493,2145.47993,4313.4029,7.64108e-06,-0.31461871,1.46504e-06,-0.72495353,1.9627e-07,-0.37989783,-13068.014,-220719.05,-2311686.7,67.1850668,794.685023,987.361646,0.004240686,0.002760998,-1990.7276,-342.33859,-6208.6769,0.007196202,0.069033069,0.061836866,0.044180474,0.132599438,0.649874733,1.46403e-05,0.002461627,0.000480275
9850000.0,58.6,2762.77968,2147.12349,4312.79865,7.64572e-06,-0.33283671,1.47452e-06,-0.728788,1.96038e-07,-0.37914735,-16394.278,-220248.84,-2311324.4,70.2869404,792.508588,987.442069,0.002537656,0.002680933,-2020.6167,-346.38061,-6208.8365,0.006860688,0.06903302,0.062172333,0.04472375,0.131973181,0.650050917,1.47824e-05,0.002370866,0.000480344
10260000.0,58.6,2786.39104,2148.77413,4312.19561,7.64612e-06,-0.35121701,1.48379e-06,-0.7325462,1.95807e-07,-0.3783982,-19681.216,-219778.23,-2310962.0,73.3975475,790.337526,987.522397,0.000820873,0.0026073,-2049.2554,-350.47794,-6208.9957,0.006543164,0.069032974,0.062489811,0.045277654,0.131394645,0.65022696,1.49285e-05,0.002286443,0.000480412
10670000.0,58.6,2809.04382,2149.22873,4311.59377,7.64302e-06,-0.36975455,1.47913e-06,-0.7318429,1.95576e-07,-0.37765037,-22929.84,-219365.86,-2310599.6,76.5216116,789.626948,987.602631,0.0,0.002568231,-2076.2059,-352.69714,-6209.1546,0.006398238,0.069032948,0.062634709,0.045834918,0.131274221,0.650402863,1.50793e-05,0.002258882,0.000480479
11080000.0,58.6,2830.77731,2148.60477,4310.99314,7.63591e-06,-0.38838232,1.46226e-06,-0.72721191,1.95346e-07,-0.37690387,-26134.356,-219005.85,-2310237.0,79.6537948,790.229921,987.68277,0.0,0.002556733,-2101.7259,-353.17648,-6209.3132,0.006398204,0.069032937,0.062634733,0.046395445,0.131536589,0.650578625,1.52345e-05,0.002278903,0.000480546
11490000.0,58.6,2851.97894,2147.99227,4310.39371,7.62361e-06,-0.40698754,1.44572e-06,-0.72265984,1.95117e-07,-0.37615868,-29285.972,-218644.99,-2309874.4,82.7819845,790.826046,987.762814,0.0,0.002545371,-2126.4759,-353.65209,-6209.4715,0.006398171,0.069032927,0.062634756,0.046964059,0.131796615,0.650754246,1.53933e-05,0.00229894,0.000480613
11900000.0,58.6,2872.60996,2147.39091,4309.79548,7.60621e-06,-0.42552276,1.42951e-06,-0.71818456,1.94887e-07,-0.3754148,-32383.341,-218283.3,-2309511.8,85.9040705,791.415459,987.842765,0.0,0.002534142,-2150.498,-354.12402,-6209.6294,0.006398137,0.069032917,0.062634779,0.047539797,0.132054338,0.650929728,1.55556e-05,0.002318991,0.000480679
12310000.0,58.6,2892.63532,2146.80036,4309.19844,7.58383e-06,-0.44394159,1.41362e-06,-0.71378399,1.94659e-07,-0.37467224,-35425.248,-217920.8,-2309149.0,89.0179862,791.99829,987.922622,0.0,0.002523044,-2173.8301,-354.59235,-6209.7869,0.006398104,0.069032906,0.062634802,0.048121729,0.132309796,0.651105069,1.57212e-05,0.002339054,0.000480744
12720000.0,58.6,2912.0239,2146.22033,4308.6026,7.55662e-06,-0.46219909,1.39803e-06,-0.70945614,1.94431e-07,-0.37393098,-38410.613,-217557.51,-2308786.2,92.1217185,792.574667,988.002385,0.0,0.002512073,-2196.5062,-355.05715,-6209.9441,0.006398072,0.069032896,0.062634824,0.04870896,0.132563027,0.651280272,1.58903e-05,0.002359129,0.00048081
